station,date,prcp,tobs
USC00513117,07/15/10,0.04,72
USC00513117,07/16/10,0.02,76
USC00513117,07/17/10,0.04,75
USC00513117,07/18/10,0.05,75
USC00513117,07/19/10,0.12,74
USC00513117,07/20/10,0.21,75
USC00513117,07/21/10,0,74
USC00513117,07/22/10,0.15,76
USC00513117,07/23/10,0.09,73
USC00513117,07/24/10,0,77
USC00513117,07/25/10,0,77
USC00513117,07/26/10,0,76
USC00513117,07/27/10,0.03,72
USC00513117,07/28/10,0.46,75
USC00513117,07/29/10,0.02,75
USC00513117,07/30/10,0.01,76
USC00513117,07/31/10,0.02,77
USC00513117,08/01/10,0.16,72
USC00513117,08/02/10,0.15,74
USC00513117,08/03/10,0.04,74
USC00513117,08/04/10,0.12,74
USC00513117,08/05/10,0.13,72
USC00513117,08/06/10,0,75
USC00513117,08/07/10,0.05,74
USC00513117,08/08/10,0.1,73
USC00513117,08/09/10,0.04,76
USC00513117,08/10/10,0,76
USC00513117,08/11/10,0,72
USC00513117,08/12/10,0.02,76
USC00513117,08/13/10,0.19,76
USC00513117,08/14/10,0,75
USC00513117,08/15/10,0,75
USC00513117,08/16/10,0.12,70
USC00513117,08/17/10,0.24,72
USC00513117,08/18/10,0.08,73
USC00513117,08/19/10,0.06,76
USC00513117,08/20/10,0.01,76
USC00513117,08/21/10,0,76
USC00513117,08/22/10,0.02,75
USC00513117,08/23/10,0,76
USC00513117,08/24/10,0.08,74
USC00513117,08/25/10,0.25,73
USC00513117,08/26/10,0.05,74
USC00513117,08/27/10,0.21,75
USC00513117,08/28/10,0,76
USC00513117,08/29/10,0.1,76
USC00513117,08/30/10,0.02,76
USC00513117,08/31/10,0,76
USC00513117,09/01/10,0,75
USC00513117,09/02/10,0.03,73
USC00513117,09/03/10,0.29,72
USC00513117,09/04/10,0.04,73
USC00513117,09/05/10,0.08,74
USC00513117,09/06/10,0.01,75
USC00513117,09/07/10,0.03,75
USC00513117,09/08/10,0.01,75
USC00513117,09/09/10,0.01,75
USC00513117,09/10/10,0.03,76
USC00513117,09/11/10,0.02,77
USC00513117,09/12/10,0,76
USC00513117,09/13/10,0,75
USC00513117,09/14/10,0.01,76
USC00513117,09/15/10,0,76
USC00513117,09/16/10,0.01,77
USC00513117,09/17/10,0,76
USC00513117,09/18/10,0.03,76
USC00513117,09/19/10,0.08,78
USC00513117,09/20/10,0.03,77
USC00513117,09/21/10,0.02,75
USC00513117,09/22/10,0.5,74
USC00513117,09/23/10,0.33,75
USC00513117,09/24/10,0,75
USC00513117,09/25/10,0,76
USC00513117,09/27/10,,72
USC00513117,09/28/10,0,73
USC00513117,09/29/10,0,73
USC00513117,09/30/10,0.02,73
USC00513117,10/01/10,0.43,72
USC00513117,10/02/10,0.16,76
USC00513117,10/03/10,0.07,82
USC00513117,10/04/10,0.06,76
USC00513117,10/05/10,0.07,77
USC00513117,10/06/10,0,76
USC00513117,10/07/10,0,74
USC00513117,10/08/10,0,72
USC00513117,10/09/10,0,76
USC00513117,10/10/10,0.03,75
USC00513117,10/11/10,0.04,76
USC00513117,10/12/10,0.06,71
USC00513117,10/13/10,0.02,77
USC00513117,10/14/10,0,76
USC00513117,10/15/10,0,74
USC00513117,10/16/10,0,76
USC00513117,10/17/10,0.16,77
USC00513117,10/18/10,0.02,71
USC00513117,10/19/10,0,72
USC00513117,10/20/10,0,71
USC00513117,10/21/10,0.04,73
USC00513117,10/22/10,0,76
USC00513117,10/23/10,0,84
USC00513117,10/24/10,0,76
USC00513117,10/25/10,0,77
USC00513117,10/26/10,0.16,76
USC00513117,10/27/10,0.06,76
USC00513117,10/28/10,0.09,76
USC00513117,10/29/10,0.1,75
USC00513117,10/30/10,0.11,74
USC00513117,10/31/10,0,71
USC00513117,11/01/10,0.42,73
USC00513117,11/02/10,0.1,70
USC00513117,11/03/10,0,71
USC00513117,11/04/10,0.39,73
USC00513117,11/05/10,0.07,75
USC00513117,11/06/10,0.1,75
USC00513117,11/07/10,0.21,75
USC00513117,11/08/10,0,75
USC00513117,11/09/10,0.01,75
USC00513117,11/10/10,0,76
USC00513117,11/11/10,0,75
USC00513117,11/12/10,0,75
USC00513117,11/13/10,0.03,75
USC00513117,11/14/10,0.02,74
USC00513117,11/15/10,0.35,75
USC00513117,11/16/10,0.01,74
USC00513117,11/17/10,0,70
USC00513117,11/18/10,0,71
USC00513117,11/19/10,0.19,71
USC00513117,11/20/10,0.02,71
USC00513117,11/21/10,0,71
USC00513117,11/22/10,0.02,68
USC00513117,11/23/10,0,69
USC00513117,11/24/10,0,75
USC00513117,11/25/10,0.16,75
USC00513117,11/26/10,0,74
USC00513117,11/27/10,0.03,74
USC00513117,11/28/10,0.49,71
USC00513117,11/29/10,0.04,70
USC00513117,11/30/10,0.15,73
USC00513117,12/01/10,0.76,73
USC00513117,12/02/10,0.13,72
USC00513117,12/03/10,0.16,73
USC00513117,12/04/10,0,74
USC00513117,12/05/10,0,73
USC00513117,12/06/10,0,66
USC00513117,12/07/10,0,64
USC00513117,12/08/10,0,66
USC00513117,12/09/10,0,75
USC00513117,12/10/10,1.95,65
USC00513117,12/11/10,0.62,69
USC00513117,12/12/10,0.15,71
USC00513117,12/13/10,0.47,69
USC00513117,12/14/10,0,78
USC00513117,12/15/10,0,74
USC00513117,12/16/10,0,68
USC00513117,12/17/10,0,68
USC00513117,12/18/10,0,70
USC00513117,12/19/10,3.18,70
USC00513117,12/20/10,4.94,71
USC00513117,12/21/10,0.43,71
USC00513117,12/22/10,0.01,71
USC00513117,12/23/10,0.02,71
USC00513117,12/24/10,0,69
USC00513117,12/25/10,2.95,69
USC00513117,12/26/10,0.99,72
USC00513117,12/27/10,0.46,76
USC00513117,12/28/10,0.63,72
USC00513117,12/29/10,0.02,73
USC00513117,12/30/10,0.11,73
USC00513117,12/31/10,0.05,74
USC00513117,01/01/11,0.42,69
USC00513117,01/02/11,0.11,74
USC00513117,01/03/11,0.01,74
USC00513117,01/04/11,0,73
USC00513117,01/05/11,0.04,67
USC00513117,01/06/11,0.21,67
USC00513117,01/07/11,0.02,65
USC00513117,01/08/11,0.01,64
USC00513117,01/09/11,0,63
USC00513117,01/10/11,0,72
USC00513117,01/11/11,0.11,61
USC00513117,01/12/11,0.46,71
USC00513117,01/13/11,5.21,70
USC00513117,01/14/11,0.22,76
USC00513117,01/15/11,0,68
USC00513117,01/16/11,0,69
USC00513117,01/17/11,0.03,69
USC00513117,01/18/11,0,66
USC00513117,01/19/11,0.05,64
USC00513117,01/20/11,0.01,72
USC00513117,01/21/11,0.01,73
USC00513117,01/22/11,0,73
USC00513117,01/23/11,0,72
USC00513117,01/24/11,0.01,72
USC00513117,01/25/11,0,65
USC00513117,01/26/11,0,67
USC00513117,01/27/11,0,72
USC00513117,01/28/11,0,72
USC00513117,01/29/11,0.01,69
USC00513117,01/30/11,0.02,72
USC00513117,01/31/11,0.02,70
USC00513117,02/01/11,0,67
USC00513117,02/02/11,0,72
USC00513117,02/03/11,0,68
USC00513117,02/04/11,0,65
USC00513117,02/05/11,0,71
USC00513117,02/06/11,0.02,76
USC00513117,02/07/11,1.06,68
USC00513117,02/08/11,0.52,70
USC00513117,02/09/11,0.02,71
USC00513117,02/10/11,0.03,71
USC00513117,02/11/11,0.33,71
USC00513117,02/12/11,1.54,68
USC00513117,02/13/11,0.19,67
USC00513117,02/14/11,0,70
USC00513117,02/15/11,0,70
USC00513117,02/16/11,0.2,74
USC00513117,02/17/11,0.05,74
USC00513117,02/18/11,0.1,74
USC00513117,02/19/11,0,70
USC00513117,02/20/11,4.88,71
USC00513117,02/21/11,0,69
USC00513117,02/22/11,0.02,72
USC00513117,02/23/11,0,73
USC00513117,02/24/11,3.3,67
USC00513117,02/25/11,0,66
USC00513117,02/26/11,0,69
USC00513117,02/27/11,0.02,69
USC00513117,02/28/11,0,70
USC00513117,03/01/11,0.14,66
USC00513117,03/02/11,0,72
USC00513117,03/03/11,0.12,70
USC00513117,03/04/11,1.05,71
USC00513117,03/05/11,0.13,69
USC00513117,03/06/11,1.16,72
USC00513117,03/07/11,0.01,73
USC00513117,03/08/11,0.03,72
USC00513117,03/09/11,0.09,69
USC00513117,03/10/11,1.33,72
USC00513117,03/11/11,0.07,72
USC00513117,03/12/11,0.14,71
USC00513117,03/13/11,0,72
USC00513117,03/14/11,0,73
USC00513117,03/15/11,0,73
USC00513117,03/16/11,0.01,74
USC00513117,03/17/11,0.01,71
USC00513117,03/18/11,0.03,71
USC00513117,03/19/11,0.04,73
USC00513117,03/20/11,0.14,73
USC00513117,03/21/11,0,72
USC00513117,03/22/11,0.18,70
USC00513117,03/23/11,0.04,72
USC00513117,03/24/11,0.12,72
USC00513117,03/25/11,0.07,72
USC00513117,03/26/11,0.02,72
USC00513117,03/27/11,0.04,72
USC00513117,03/28/11,0.08,72
USC00513117,03/29/11,0.05,72
USC00513117,03/30/11,0.08,73
USC00513117,03/31/11,0,72
USC00513117,04/01/11,0.03,72
USC00513117,04/02/11,0.01,72
USC00513117,04/03/11,0.01,70
USC00513117,04/04/11,0,73
USC00513117,04/05/11,0,71
USC00513117,04/06/11,0.09,70
USC00513117,04/07/11,0.68,67
USC00513117,04/08/11,0.39,68
USC00513117,04/09/11,0.02,74
USC00513117,04/10/11,0,74
USC00513117,04/11/11,0,73
USC00513117,04/12/11,0,73
USC00513117,04/13/11,0.02,67
USC00513117,04/14/11,0.02,73
USC00513117,04/15/11,0.04,69
USC00513117,04/16/11,0.05,70
USC00513117,04/17/11,0,73
USC00513117,04/18/11,0,72
USC00513117,04/19/11,0,72
USC00513117,04/20/11,0,70
USC00513117,04/21/11,0,71
USC00513117,04/22/11,0,73
USC00513117,04/23/11,0,75
USC00513117,04/24/11,0,73
USC00513117,04/25/11,0,74
USC00513117,04/26/11,0.12,73
USC00513117,04/27/11,0.02,74
USC00513117,04/28/11,0.01,74
USC00513117,04/29/11,0.13,72
USC00513117,04/30/11,0.02,71
USC00513117,05/01/11,0,74
USC00513117,05/02/11,0.22,74
USC00513117,05/03/11,0.42,71
USC00513117,05/04/11,0.25,73
USC00513117,05/05/11,0.15,72
USC00513117,05/06/11,0.23,72
USC00513117,05/07/11,0.86,72
USC00513117,05/08/11,1.76,68
USC00513117,05/09/11,0.73,74
USC00513117,05/10/11,0.24,72
USC00513117,05/11/11,0.92,71
USC00513117,05/12/11,0.02,74
USC00513117,05/13/11,0.01,74
USC00513117,05/14/11,0,76
USC00513117,05/15/11,0,73
USC00513117,05/16/11,0.01,74
USC00513117,05/17/11,0,73
USC00513117,05/18/11,0.3,70
USC00513117,05/19/11,0.01,71
USC00513117,05/20/11,0.03,74
USC00513117,05/21/11,0,75
USC00513117,05/22/11,0.08,74
USC00513117,05/23/11,0.06,74
USC00513117,05/24/11,0,74
USC00513117,05/25/11,0.02,74
USC00513117,05/26/11,0,74
USC00513117,05/27/11,0.03,74
USC00513117,05/28/11,0.02,76
USC00513117,05/29/11,0.1,76
USC00513117,05/30/11,0,75
USC00513117,05/31/11,0,74
USC00513117,06/01/11,0.03,74
USC00513117,06/02/11,0.08,75
USC00513117,06/03/11,0.63,71
USC00513117,06/04/11,4.43,69
USC00513117,06/05/11,4.02,69
USC00513117,06/06/11,0.02,74
USC00513117,06/07/11,0.06,71
USC00513117,06/08/11,0.04,74
USC00513117,06/09/11,0.01,74
USC00513117,06/10/11,0.02,75
USC00513117,06/11/11,0.01,73
USC00513117,06/12/11,0.12,73
USC00513117,06/13/11,0.16,73
USC00513117,06/14/11,0,75
USC00513117,06/15/11,0,75
USC00513117,06/16/11,0.06,74
USC00513117,06/17/11,0,74
USC00513117,06/18/11,0.02,75
USC00513117,06/19/11,0.09,74
USC00513117,06/20/11,0.03,73
USC00513117,06/21/11,0.54,72
USC00513117,06/22/11,0.22,74
USC00513117,06/23/11,0.03,72
USC00513117,06/24/11,0.21,75
USC00513117,06/25/11,0,76
USC00513117,06/26/11,0.04,74
USC00513117,06/27/11,0.03,74
USC00513117,06/28/11,0.1,74
USC00513117,06/29/11,0,74
USC00513117,06/30/11,0,74
USC00513117,07/01/11,0.09,74
USC00513117,07/02/11,0,75
USC00513117,07/03/11,0.04,76
USC00513117,07/04/11,0,74
USC00513117,07/05/11,0.03,74
USC00513117,07/06/11,0.02,76
USC00513117,07/07/11,0.07,73
USC00513117,07/08/11,0.1,75
USC00513117,07/09/11,0.05,75
USC00513117,07/10/11,0.02,76
USC00513117,07/11/11,0.01,74
USC00513117,07/12/11,0,74
USC00513117,07/13/11,0,74
USC00513117,07/14/11,0.06,73
USC00513117,07/15/11,0,75
USC00513117,07/16/11,0,75
USC00513117,07/17/11,0.15,75
USC00513117,07/18/11,0.04,74
USC00513117,07/19/11,0,74
USC00513117,07/20/11,0.1,71
USC00513117,07/21/11,0.04,75
USC00513117,07/22/11,0.08,74
USC00513117,07/23/11,0,75
USC00513117,07/24/11,0.1,70
USC00513117,07/25/11,0.22,74
USC00513117,07/26/11,0.01,74
USC00513117,07/27/11,0.04,75
USC00513117,07/28/11,0.03,75
USC00513117,07/29/11,0.15,74
USC00513117,07/30/11,0.61,75
USC00513117,07/31/11,0,76
USC00513117,08/01/11,0.01,74
USC00513117,08/02/11,0,74
USC00513117,08/03/11,0.02,75
USC00513117,08/04/11,0.03,74
USC00513117,08/05/11,0.04,75
USC00513117,08/06/11,0.04,74
USC00513117,08/07/11,0.01,76
USC00513117,08/08/11,0,75
USC00513117,08/09/11,0.16,76
USC00513117,08/10/11,0,75
USC00513117,08/11/11,0.06,75
USC00513117,08/12/11,0,75
USC00513117,08/13/11,0,76
USC00513117,08/14/11,0.04,75
USC00513117,08/15/11,0.03,75
USC00513117,08/16/11,0.05,74
USC00513117,08/17/11,0.12,75
USC00513117,08/18/11,0.02,75
USC00513117,08/19/11,0.04,75
USC00513117,08/20/11,0,76
USC00513117,08/21/11,0.03,75
USC00513117,08/22/11,0.28,72
USC00513117,08/23/11,0.21,74
USC00513117,08/24/11,0.06,75
USC00513117,08/25/11,0.03,74
USC00513117,08/26/11,0.08,74
USC00513117,08/27/11,0,78
USC00513117,08/28/11,0.09,74
USC00513117,08/29/11,0.24,76
USC00513117,08/30/11,0.16,74
USC00513117,08/31/11,0.02,76
USC00513117,09/01/11,0.13,78
USC00513117,09/17/11,0,78
USC00513117,09/18/11,0.05,76
USC00513117,09/19/11,0.04,76
USC00513117,09/20/11,0.03,75
USC00513117,09/21/11,0.07,76
USC00513117,09/22/11,0.1,75
USC00513117,09/23/11,0.08,72
USC00513117,09/24/11,0,78
USC00513117,09/26/11,0,71
USC00513117,09/27/11,0,76
USC00513117,09/28/11,0.03,74
USC00513117,09/29/11,0.02,76
USC00513117,09/30/11,0.11,75
USC00513117,10/01/11,0,76
USC00513117,10/02/11,0,77
USC00513117,10/03/11,0,77
USC00513117,10/04/11,0.01,77
USC00513117,10/05/11,0.07,77
USC00513117,10/06/11,0.05,76
USC00513117,10/07/11,0.11,72
USC00513117,10/08/11,0.03,76
USC00513117,10/09/11,0.07,76
USC00513117,10/10/11,0,76
USC00513117,10/11/11,0.04,75
USC00513117,10/12/11,0,73
USC00513117,10/13/11,0.11,74
USC00513117,10/14/11,0.06,75
USC00513117,10/15/11,0.15,75
USC00513117,10/16/11,0,74
USC00513117,10/17/11,0.03,71
USC00513117,10/18/11,0.32,70
USC00513117,10/19/11,0.08,68
USC00513117,10/20/11,0,74
USC00513117,10/21/11,0,76
USC00513117,10/22/11,0.3,73
USC00513117,10/23/11,1.56,72
USC00513117,10/24/11,4.47,70
USC00513117,10/25/11,0.01,75
USC00513117,10/26/11,0,76
USC00513117,10/27/11,0.04,70
USC00513117,10/28/11,0.04,74
USC00513117,10/29/11,0.05,77
USC00513117,10/30/11,0.03,72
USC00513117,10/31/11,0.33,71
USC00513117,11/01/11,0.8,72
USC00513117,11/02/11,0.1,73
USC00513117,11/03/11,0.19,76
USC00513117,11/04/11,0.62,75
USC00513117,11/05/11,0.06,75
USC00513117,11/06/11,0.01,76
USC00513117,11/07/11,0,75
USC00513117,11/08/11,0.05,74
USC00513117,11/09/11,0.03,74
USC00513117,11/10/11,0.04,74
USC00513117,11/11/11,0.16,75
USC00513117,11/12/11,0.07,73
USC00513117,11/13/11,0.01,69
USC00513117,11/14/11,0,71
USC00513117,11/15/11,0,70
USC00513117,11/16/11,0,74
USC00513117,11/17/11,0.01,75
USC00513117,11/18/11,0.04,74
USC00513117,11/19/11,0.03,74
USC00513117,11/20/11,0.02,74
USC00513117,11/21/11,0.38,74
USC00513117,11/22/11,0.03,74
USC00513117,11/23/11,0.08,74
USC00513117,11/24/11,0,73
USC00513117,11/25/11,0.05,71
USC00513117,11/26/11,0,74
USC00513117,11/27/11,0.07,72
USC00513117,11/28/11,0,71
USC00513117,11/29/11,0.03,72
USC00513117,11/30/11,0.36,66
USC00513117,12/01/11,0.11,69
USC00513117,12/02/11,0.14,68
USC00513117,12/03/11,0.03,74
USC00513117,12/04/11,0.01,73
USC00513117,12/05/11,0,73
USC00513117,12/06/11,0,72
USC00513117,12/07/11,0.04,71
USC00513117,12/08/11,0.08,71
USC00513117,12/09/11,0.07,68
USC00513117,12/10/11,0.11,72
USC00513117,12/11/11,0.76,71
USC00513117,12/12/11,0.58,72
USC00513117,12/13/11,1.55,71
USC00513117,12/14/11,0.05,71
USC00513117,12/15/11,0.02,72
USC00513117,12/16/11,0,71
USC00513117,12/17/11,0.02,71
USC00513117,12/18/11,0.11,72
USC00513117,12/19/11,0.05,72
USC00513117,12/20/11,0.02,72
USC00513117,12/21/11,0.24,69
USC00513117,12/22/11,0.06,71
USC00513117,12/23/11,0.02,71
USC00513117,12/24/11,0.02,69
USC00513117,12/25/11,0.05,74
USC00513117,12/26/11,0,72
USC00513117,12/27/11,0,71
USC00513117,12/28/11,0.03,71
USC00513117,12/29/11,0.01,72
USC00513117,12/30/11,0.02,71
USC00513117,12/31/11,0.04,67
USC00513117,01/01/12,0.01,67
USC00513117,01/02/12,0.04,65
USC00513117,01/03/12,0,66
USC00513117,01/04/12,0,71
USC00513117,01/05/12,0.01,72
USC00513117,01/06/12,0,72
USC00513117,01/07/12,0,74
USC00513117,01/08/12,0,65
USC00513117,01/09/12,0.01,71
USC00513117,01/10/12,0.01,71
USC00513117,01/11/12,0.05,68
USC00513117,01/12/12,0.04,66
USC00513117,01/13/12,0,69
USC00513117,01/14/12,0,64
USC00513117,01/15/12,0,74
USC00513117,01/16/12,0.2,76
USC00513117,01/17/12,0.06,76
USC00513117,01/19/12,0,70
USC00513117,01/20/12,0,72
USC00513117,01/21/12,0.01,72
USC00513117,01/22/12,0,73
USC00513117,01/23/12,0.03,65
USC00513117,01/24/12,0,65
USC00513117,01/25/12,0.02,73
USC00513117,01/26/12,0,73
USC00513117,01/27/12,0.1,69
USC00513117,01/28/12,0,73
USC00513117,01/29/12,0.01,73
USC00513117,01/30/12,0.06,71
USC00513117,01/31/12,0.01,71
USC00513117,02/01/12,0,66
USC00513117,02/02/12,0,70
USC00513117,02/03/12,0,63
USC00513117,02/04/12,0,66
USC00513117,02/05/12,0,69
USC00513117,02/06/12,0.04,66
USC00513117,02/07/12,0.28,70
USC00513117,02/08/12,0.5,63
USC00513117,02/09/12,0,66
USC00513117,02/10/12,0,69
USC00513117,02/11/12,0.01,71
USC00513117,02/12/12,0,71
USC00513117,02/13/12,0.01,71
USC00513117,02/14/12,0,66
USC00513117,02/15/12,0,67
USC00513117,02/16/12,0,71
USC00513117,02/17/12,0.12,71
USC00513117,02/18/12,0.01,70
USC00513117,02/19/12,0.07,69
USC00513117,02/20/12,0.01,71
USC00513117,02/21/12,0,71
USC00513117,02/22/12,0.05,71
USC00513117,02/23/12,0.04,71
USC00513117,02/24/12,0,69
USC00513117,02/25/12,0.01,68
USC00513117,02/26/12,0.23,72
USC00513117,02/27/12,0,71
USC00513117,02/28/12,0,71
USC00513117,02/29/12,0,72
USC00513117,03/01/12,0,72
USC00513117,03/02/12,0,67
USC00513117,03/03/12,0.05,70
USC00513117,03/04/12,0.03,70
USC00513117,03/05/12,5.71,65
USC00513117,03/06/12,2.33,67
USC00513117,03/07/12,2.41,66
USC00513117,03/08/12,0.59,67
USC00513117,03/09/12,4.6,61
USC00513117,03/10/12,0.4,72
USC00513117,03/11/12,0.07,74
USC00513117,03/12/12,0.1,70
USC00513117,03/13/12,0,69
USC00513117,03/14/12,0,70
USC00513117,03/15/12,0.03,69
USC00513117,03/16/12,0.01,70
USC00513117,03/17/12,0,75
USC00513117,03/18/12,0.05,68
USC00513117,03/19/12,0.07,71
USC00513117,03/20/12,0,65
USC00513117,03/21/12,0.23,70
USC00513117,03/22/12,0.13,70
USC00513117,03/23/12,0,70
USC00513117,03/24/12,0.06,71
USC00513117,03/25/12,0.03,70
USC00513117,03/26/12,0.03,70
USC00513117,03/27/12,0.12,67
USC00513117,03/28/12,0.01,69
USC00513117,03/29/12,0,68
USC00513117,03/30/12,0,71
USC00513117,03/31/12,0,71
USC00513117,04/01/12,0,75
USC00513117,04/02/12,0,69
USC00513117,04/03/12,0,71
USC00513117,04/04/12,0.03,71
USC00513117,04/05/12,0.02,72
USC00513117,04/06/12,0,71
USC00513117,04/07/12,0.15,72
USC00513117,04/08/12,0,70
USC00513117,04/09/12,0.11,69
USC00513117,04/10/12,0.03,67
USC00513117,04/11/12,0.17,70
USC00513117,04/12/12,0.03,70
USC00513117,04/13/12,0.02,66
USC00513117,04/14/12,0,69
USC00513117,04/15/12,0.05,70
USC00513117,04/16/12,0.04,71
USC00513117,04/17/12,0,72
USC00513117,04/18/12,0,72
USC00513117,04/19/12,0,72
USC00513117,04/20/12,0.02,70
USC00513117,04/21/12,0.02,70
USC00513117,04/22/12,0.03,70
USC00513117,04/23/12,0.11,70
USC00513117,04/24/12,0.02,70
USC00513117,04/25/12,0.02,69
USC00513117,04/26/12,0.02,71
USC00513117,04/27/12,0.28,68
USC00513117,04/28/12,0,75
USC00513117,04/29/12,0,71
USC00513117,04/30/12,0,71
USC00513117,05/01/12,0.02,71
USC00513117,05/02/12,0.13,70
USC00513117,05/03/12,0.11,70
USC00513117,05/04/12,0.06,69
USC00513117,05/05/12,0.1,71
USC00513117,05/06/12,0,78
USC00513117,05/07/12,0.05,71
USC00513117,05/08/12,0,71
USC00513117,05/09/12,0,71
USC00513117,05/10/12,0,70
USC00513117,05/11/12,0.04,70
USC00513117,05/12/12,0,70
USC00513117,05/13/12,0,67
USC00513117,05/14/12,0,65
USC00513117,05/15/12,0,67
USC00513117,05/16/12,0,70
USC00513117,05/17/12,0.02,73
USC00513117,05/18/12,0,73
USC00513117,05/19/12,0,74
USC00513117,05/20/12,0.03,72
USC00513117,05/21/12,0.17,72
USC00513117,05/22/12,0,74
USC00513117,05/23/12,0,73
USC00513117,05/24/12,0.07,73
USC00513117,05/25/12,0,73
USC00513117,05/26/12,0.04,70
USC00513117,05/27/12,0.02,73
USC00513117,05/28/12,0.01,74
USC00513117,05/29/12,0,72
USC00513117,05/30/12,0,72
USC00513117,05/31/12,0.05,72
USC00513117,06/01/12,0.08,71
USC00513117,06/02/12,0.03,71
USC00513117,06/03/12,0,75
USC00513117,06/04/12,0,72
USC00513117,06/05/12,0,72
USC00513117,06/06/12,0.03,73
USC00513117,06/07/12,0,73
USC00513117,06/08/12,0,73
USC00513117,06/09/12,0,74
USC00513117,06/10/12,0,73
USC00513117,06/11/12,0.04,72
USC00513117,06/12/12,0.02,72
USC00513117,06/13/12,0.05,70
USC00513117,06/14/12,0.08,72
USC00513117,06/15/12,0,72
USC00513117,06/16/12,0,72
USC00513117,06/17/12,0.02,74
USC00513117,06/18/12,0,73
USC00513117,06/19/12,0.01,73
USC00513117,06/20/12,0.14,70
USC00513117,06/21/12,0.02,73
USC00513117,06/22/12,0.01,72
USC00513117,06/23/12,0.28,73
USC00513117,06/24/12,0.27,69
USC00513117,06/25/12,0.04,72
USC00513117,06/26/12,0.22,71
USC00513117,06/27/12,0.23,71
USC00513117,06/28/12,0,73
USC00513117,06/29/12,0.06,73
USC00513117,06/30/12,0,72
USC00513117,07/01/12,0.07,72
USC00513117,07/02/12,0.05,71
USC00513117,07/03/12,0.13,72
USC00513117,07/04/12,0.13,71
USC00513117,07/05/12,0.04,72
USC00513117,07/06/12,0.11,73
USC00513117,07/07/12,0.06,74
USC00513117,07/08/12,0.01,73
USC00513117,07/09/12,0,73
USC00513117,07/10/12,0.01,73
USC00513117,07/11/12,0.02,73
USC00513117,07/12/12,0,73
USC00513117,07/13/12,0.18,73
USC00513117,07/14/12,0.08,75
USC00513117,07/15/12,0,75
USC00513117,07/16/12,0.08,73
USC00513117,07/17/12,0.11,73
USC00513117,07/18/12,0.03,74
USC00513117,07/19/12,0.12,73
USC00513117,07/20/12,0.8,70
USC00513117,07/21/12,0.04,75
USC00513117,07/22/12,0,74
USC00513117,07/23/12,0.03,74
USC00513117,07/24/12,0,74
USC00513117,07/25/12,0.01,74
USC00513117,07/26/12,0.01,73
USC00513117,07/27/12,0,73
USC00513117,07/28/12,0.43,75
USC00513117,07/29/12,0.09,74
USC00513117,07/30/12,0.08,74
USC00513117,07/31/12,0.03,73
USC00513117,08/01/12,0,75
USC00513117,08/02/12,0,73
USC00513117,08/03/12,0,74
USC00513117,08/04/12,0,74
USC00513117,08/05/12,0.1,74
USC00513117,08/06/12,0.1,73
USC00513117,08/07/12,0.02,74
USC00513117,08/08/12,0.04,74
USC00513117,08/09/12,0.02,75
USC00513117,08/10/12,0,73
USC00513117,08/11/12,0.02,72
USC00513117,08/12/12,0.08,76
USC00513117,08/13/12,0.06,75
USC00513117,08/14/12,0.06,72
USC00513117,08/15/12,0.01,75
USC00513117,08/16/12,0,75
USC00513117,08/17/12,0,75
USC00513117,08/19/12,,71
USC00513117,08/20/12,0.01,75
USC00513117,08/21/12,0.03,74
USC00513117,08/22/12,0.02,73
USC00513117,08/23/12,0.03,75
USC00513117,08/24/12,0,75
USC00513117,08/25/12,0,75
USC00513117,08/26/12,0.02,74
USC00513117,08/27/12,0,75
USC00513117,08/28/12,0.06,74
USC00513117,08/29/12,0.08,72
USC00513117,08/30/12,0.06,74
USC00513117,08/31/12,0.04,76
USC00513117,09/01/12,0.02,74
USC00513117,09/02/12,0.08,72
USC00513117,09/03/12,0.09,75
USC00513117,09/04/12,0,74
USC00513117,09/05/12,0.02,74
USC00513117,09/06/12,0.02,74
USC00513117,09/07/12,0.07,77
USC00513117,09/08/12,0.14,74
USC00513117,09/09/12,0.07,75
USC00513117,09/10/12,0,75
USC00513117,09/11/12,0.18,74
USC00513117,09/12/12,0.04,74
USC00513117,09/13/12,0.07,74
USC00513117,09/14/12,0.04,75
USC00513117,09/15/12,0.02,72
USC00513117,09/16/12,0,72
USC00513117,09/17/12,0.04,74
USC00513117,09/18/12,0,73
USC00513117,09/19/12,0.25,72
USC00513117,09/20/12,0.55,71
USC00513117,09/22/12,,73
USC00513117,09/23/12,0.02,74
USC00513117,09/24/12,0.07,75
USC00513117,09/25/12,0.01,74
USC00513117,09/26/12,0,74
USC00513117,09/27/12,0.05,80
USC00513117,09/28/12,0.01,75
USC00513117,09/29/12,0.01,74
USC00513117,09/30/12,0,73
USC00513117,10/01/12,0.01,70
USC00513117,10/02/12,0,72
USC00513117,10/03/12,0,72
USC00513117,10/04/12,0,73
USC00513117,10/05/12,0,70
USC00513117,10/06/12,0,71
USC00513117,10/07/12,0,75
USC00513117,10/08/12,0.04,75
USC00513117,10/09/12,0,74
USC00513117,10/10/12,0,72
USC00513117,10/11/12,0.22,75
USC00513117,10/12/12,0,74
